RegionID,state_cd,state,month,date,Rt_mean,Rt_median,Re_price,CPI_1mo,CPI_12mo,Ur_rate
4,AL,Alabama,Jan-21,2021-01-31,0.9506291577555648,0.9337652107466108,159865,0.005,0.016,0.043
53,TN,Tennessee,Feb-20,2020-02-29,2.652854789201395,2.649236961368928,191585,0.002,0.019,0.039
53,TN,Tennessee,Mar-20,2020-03-31,1.0336348369652113,1.0327307444022882,192841,-0.001,0.011,0.04
53,TN,Tennessee,Apr-20,2020-04-30,0.9741069031112782,0.9722396774368564,194207,-0.008,-0.002,0.158
53,TN,Tennessee,May-20,2020-05-31,1.112595574525788,1.1091186395667585,195479,-0.002,-0.004,0.096
53,TN,Tennessee,Jun-20,2020-06-30,1.0351970425437702,1.0319105211240696,196820,0.006,0.003,0.09300000000000001
53,TN,Tennessee,Jul-20,2020-07-31,0.9260606028998676,0.9247749678523955,198279,0.006,0.006,0.08900000000000001
53,TN,Tennessee,Aug-20,2020-08-31,0.9562481418793088,0.9551704351530028,199825,0.004,0.011,0.081
53,TN,Tennessee,Sep-20,2020-09-30,1.1205367786738036,1.1180240120670852,201478,0.002,0.013,0.079
53,TN,Tennessee,Oct-20,2020-10-31,1.078149310271449,1.0743385147464504,203280,0.001,0.013,0.078
53,TN,Tennessee,Nov-20,2020-11-30,1.076878401696823,1.075526314851371,205362,-0.001,0.012,0.055999999999999994
53,TN,Tennessee,Dec-20,2020-12-31,0.8713248997309957,0.8684754602073683,207597,0.002,0.014,0.055999999999999994
53,TN,Tennessee,Jan-21,2021-01-31,0.8838907851866762,0.8738620616859873,209975,0.005,0.016,0.051
21,IL,Illinois,Feb-20,2020-02-29,3.70326048439912,3.68275695081134,208580,0.003,0.021,0.036000000000000004
21,IL,Illinois,Mar-20,2020-03-31,1.1260980981671187,1.1250169429862118,209128,-0.005,0.01,0.037000000000000005
21,IL,Illinois,Apr-20,2020-04-30,0.8448276284799008,0.8428222064673639,209374,-0.011,-0.004,0.165
21,IL,Illinois,May-20,2020-05-31,0.8161346358322783,0.8156868332215411,209797,0.003,-0.004,0.154
21,IL,Illinois,Jun-20,2020-06-30,1.094728176508576,1.0943876146620777,210319,0.008,0.004,0.142
21,IL,Illinois,Jul-20,2020-07-31,1.0161743487676589,1.015524476382939,211215,0.005,0.007,0.12
21,IL,Illinois,Aug-20,2020-08-31,0.9419746063874532,0.9407762291662116,212431,0.004,0.011,0.111
21,IL,Illinois,Sep-20,2020-09-30,1.1786843911231697,1.178714557075105,214075,0.002,0.013,0.10400000000000001
21,IL,Illinois,Oct-20,2020-10-31,1.011071156463312,1.0115954773740072,215900,-0.001,0.01,0.081
21,IL,Illinois,Nov-20,2020-11-30,0.9388255306329464,0.9372544577729354,217807,-0.002,0.01,0.081
21,IL,Illinois,Dec-20,2020-12-31,0.8578977566393575,0.8558695724581211,219688,0.001,0.011,0.08
21,IL,Illinois,Jan-21,2021-01-31,0.8524992998054068,0.8330177703890818,221372,0.005,0.012,0.077
60,WI,Wisconsin,Feb-20,2020-02-29,2.2735978984899807,2.2620521498831425,196911,0.003,0.021,0.033
60,WI,Wisconsin,Mar-20,2020-03-31,1.0402655514844348,1.0375577151738715,197783,-0.005,0.01,0.032
60,WI,Wisconsin,Apr-20,2020-04-30,1.0761104569983395,1.0758880465920364,198718,-0.011,-0.004,0.14800000000000002
60,WI,Wisconsin,May-20,2020-05-31,1.007460006018408,1.0073138505106498,199758,0.003,-0.004,0.10400000000000001
60,WI,Wisconsin,Jun-20,2020-06-30,1.0934734929150698,1.0937431238009538,201025,0.008,0.004,0.086
60,WI,Wisconsin,Jul-20,2020-07-31,0.9858289088374264,0.9828714432523972,202419,0.005,0.007,0.07200000000000001
60,WI,Wisconsin,Aug-20,2020-08-31,1.2434719133914067,1.2397161210560186,204070,0.004,0.011,0.061
60,WI,Wisconsin,Sep-20,2020-09-30,1.0978723556758043,1.0987325785250168,205917,0.002,0.013,0.052000000000000005
60,WI,Wisconsin,Oct-20,2020-10-31,1.014557398604162,1.0120832269915774,207800,-0.001,0.01,0.048
60,WI,Wisconsin,Nov-20,2020-11-30,0.9088144530611284,0.9104945929849462,210014,-0.002,0.01,0.044000000000000004
60,WI,Wisconsin,Dec-20,2020-12-31,0.882340899552071,0.8805081924130329,212212,0.001,0.011,0.04
60,WI,Wisconsin,Jan-21,2021-01-31,0.8277971963085159,0.8154917340926171,214625,0.005,0.012,0.038
31,MN,Minnesota,Feb-20,2020-02-29,1.5353421245378742,1.5242056013794618,263360,0.003,0.021,0.033
31,MN,Minnesota,Mar-20,2020-03-31,1.443554722252069,1.4421400622841618,264496,-0.005,0.01,0.035
31,MN,Minnesota,Apr-20,2020-04-30,0.8680694878109949,0.865847672491211,265813,-0.011,-0.004,0.09
31,MN,Minnesota,May-20,2020-05-31,0.9318916776390136,0.930454240806016,266978,0.003,-0.004,0.113
31,MN,Minnesota,Jun-20,2020-06-30,1.0569034954821597,1.0544351286999785,268105,0.008,0.004,0.08900000000000001
31,MN,Minnesota,Jul-20,2020-07-31,1.0779909932653309,1.0759332414843858,269470,0.005,0.007,0.076
31,MN,Minnesota,Aug-20,2020-08-31,0.9856584267658948,0.9839324283153846,271243,0.004,0.011,0.066
31,MN,Minnesota,Sep-20,2020-09-30,1.1631278236928702,1.1597792620435865,273199,0.002,0.013,0.057999999999999996
31,MN,Minnesota,Oct-20,2020-10-31,1.0554232904190997,1.0556386206275334,275427,-0.001,0.01,0.053
31,MN,Minnesota,Nov-20,2020-11-30,0.915879520930183,0.9140964246677454,277903,-0.002,0.01,0.05
31,MN,Minnesota,Dec-20,2020-12-31,0.9214636239046118,0.9182719144995408,280416,0.001,0.011,0.047
31,MN,Minnesota,Jan-21,2021-01-31,0.8909106035070701,0.883370798301826,283092,0.005,0.012,0.045
34,MS,Mississippi,Mar-20,2020-03-31,1.164372585073937,1.1635061342242805,128907,-0.001,0.011,0.06
34,MS,Mississippi,Apr-20,2020-04-30,0.9928711733482868,0.9926446590042748,129040,-0.008,-0.002,0.157
34,MS,Mississippi,May-20,2020-05-31,1.1752694269798436,1.1734099496147403,129369,-0.002,-0.004,0.11
34,MS,Mississippi,Jun-20,2020-06-30,1.1183447123748314,1.117196415666164,129720,0.006,0.003,0.096
34,MS,Mississippi,Jul-20,2020-07-31,0.8955517302452083,0.8917180923607544,130223,0.006,0.006,0.085
34,MS,Mississippi,Aug-20,2020-08-31,0.92169120565882,0.9194656240539938,130713,0.004,0.011,0.078
34,MS,Mississippi,Sep-20,2020-09-30,0.8666681124934443,0.8634290809561709,131319,0.002,0.013,0.07200000000000001
34,MS,Mississippi,Oct-20,2020-10-31,1.0190293884498078,1.0145411170809455,132030,0.001,0.013,0.069
34,MS,Mississippi,Nov-20,2020-11-30,1.042597906422466,1.0408727431468114,132852,-0.001,0.012,0.067
34,MS,Mississippi,Dec-20,2020-12-31,1.0087381990699191,1.0078787231697215,133760,0.002,0.014,0.066
34,MS,Mississippi,Jan-21,2021-01-31,1.0069938982004312,0.980699545914728,134666,0.005,0.016,0.064
19,IA,Iowa,Feb-20,2020-02-29,2.059973686742833,2.0407638283452982,154563,0.003,0.021,0.028999999999999998
19,IA,Iowa,Mar-20,2020-03-31,1.3509439446534162,1.3500379987329336,154648,-0.005,0.01,0.028999999999999998
19,IA,Iowa,Apr-20,2020-04-30,0.7682325985707783,0.7689976452835195,154736,-0.011,-0.004,0.111
19,IA,Iowa,May-20,2020-05-31,1.0106613177158252,1.0103582419313648,155101,0.003,-0.004,0.083
19,IA,Iowa,Jun-20,2020-06-30,1.058594128510286,1.057091390784792,155486,0.008,0.004,0.071
19,IA,Iowa,Jul-20,2020-07-31,1.1123204090186931,1.1096697631710772,155987,0.005,0.007,0.061
19,IA,Iowa,Aug-20,2020-08-31,0.9962076014883344,0.9933002415100746,156418,0.004,0.011,0.053
19,IA,Iowa,Sep-20,2020-09-30,1.1221799291737868,1.119705633403569,156938,0.002,0.013,0.047
19,IA,Iowa,Oct-20,2020-10-31,0.9940084264889596,0.9903984689133356,157503,-0.001,0.01,0.042
19,IA,Iowa,Nov-20,2020-11-30,0.9854936743999374,0.9856971095662252,158343,-0.002,0.01,0.039
19,IA,Iowa,Dec-20,2020-12-31,0.9096030107023308,0.9062202570606877,159179,0.001,0.011,0.037000000000000005
19,IA,Iowa,Jan-21,2021-01-31,0.904466398949054,0.8920027061739215,160120,0.005,0.012,0.036000000000000004
32,MO,Missouri,Feb-20,2020-02-29,2.903623341870324,2.8841844359328497,166760,0.003,0.021,0.036000000000000004
32,MO,Missouri,Mar-20,2020-03-31,0.9737318125530198,0.9716689146727328,167576,-0.005,0.01,0.037000000000000005
32,MO,Missouri,Apr-20,2020-04-30,0.9252994479612278,0.9230516665308436,168333,-0.011,-0.004,0.125
32,MO,Missouri,May-20,2020-05-31,1.1365814598678354,1.1329819983150102,169098,0.003,-0.004,0.096
32,MO,Missouri,Jun-20,2020-06-30,1.1755458426311387,1.1754341241067636,170047,0.008,0.004,0.081
32,MO,Missouri,Jul-20,2020-07-31,0.9923473285890556,0.9941532599024692,171205,0.005,0.007,0.068
32,MO,Missouri,Aug-20,2020-08-31,1.0189436760956878,1.0170255787140603,172688,0.004,0.011,0.06
32,MO,Missouri,Sep-20,2020-09-30,1.1007374130988925,1.096819500909178,174266,0.002,0.013,0.054000000000000006
32,MO,Missouri,Oct-20,2020-10-31,1.0888390347695027,1.0889331746917503,175931,-0.001,0.01,0.05
32,MO,Missouri,Nov-20,2020-11-30,0.998515800540998,0.9987634193342004,177685,-0.002,0.01,0.047
32,MO,Missouri,Dec-20,2020-12-31,0.8916521621604737,0.8925664068202352,179488,0.001,0.011,0.044000000000000004
32,MO,Missouri,Jan-21,2021-01-31,0.872135527326431,0.8526256189432158,181219,0.005,0.012,0.043
6,AR,Arkansas,Mar-20,2020-03-31,1.1417528029750903,1.1367443111415538,133014,-0.001,0.011,0.039
6,AR,Arkansas,Apr-20,2020-04-30,1.1552755410991316,1.1546865098510468,133490,-0.008,-0.002,0.1
6,AR,Arkansas,May-20,2020-05-31,1.1330703605126322,1.1287916354668963,133964,-0.002,-0.004,0.085
6,AR,Arkansas,Jun-20,2020-06-30,1.0383034229267436,1.0379013290502337,134505,0.006,0.003,0.078
6,AR,Arkansas,Jul-20,2020-07-31,0.9323050965440332,0.9295049263660728,135135,0.006,0.006,0.071
6,AR,Arkansas,Aug-20,2020-08-31,1.0056758604905522,1.0014439009309977,135870,0.004,0.011,0.065
6,AR,Arkansas,Sep-20,2020-09-30,1.0694871796651264,1.0654742166644915,136647,0.002,0.013,0.059000000000000004
6,AR,Arkansas,Oct-20,2020-10-31,1.0536863961044285,1.0511714573173516,137506,0.001,0.013,0.055999999999999994
6,AR,Arkansas,Nov-20,2020-11-30,1.0659402703159244,1.064134142494907,138618,-0.001,0.012,0.053
6,AR,Arkansas,Dec-20,2020-12-31,0.928139435232648,0.9264533154130596,139767,0.002,0.014,0.049
6,AR,Arkansas,Jan-21,2021-01-31,0.9005167071007976,0.8794861813617403,141002,0.005,0.016,0.046
25,LA,Louisiana,Feb-20,2020-02-29,3.296661865345383,3.2734755681157046,172599,0.002,0.019,0.052000000000000005
25,LA,Louisiana,Mar-20,2020-03-31,0.7844702520508363,0.7847422194246975,172956,-0.001,0.011,0.053
25,LA,Louisiana,Apr-20,2020-04-30,0.9920638131814932,0.9897557009021428,173453,-0.008,-0.002,0.131
25,LA,Louisiana,May-20,2020-05-31,1.139136008759578,1.1363211466840604,173894,-0.002,-0.004,0.131
25,LA,Louisiana,Jun-20,2020-06-30,1.015167708841942,1.0150113399188765,174319,0.006,0.003,0.094
25,LA,Louisiana,Jul-20,2020-07-31,0.9065621913871804,0.902546633006052,174841,0.006,0.006,0.091
25,LA,Louisiana,Aug-20,2020-08-31,0.9336092284350356,0.9323256793628502,175578,0.004,0.011,0.08199999999999999
25,LA,Louisiana,Sep-20,2020-09-30,1.043422772980781,1.041137359556954,176428,0.002,0.013,0.08
25,LA,Louisiana,Oct-20,2020-10-31,1.133736108995186,1.1322750282164398,177354,0.001,0.013,0.079
25,LA,Louisiana,Nov-20,2020-11-30,1.0578402113102534,1.0557670488009414,178309,-0.001,0.012,0.079
25,LA,Louisiana,Dec-20,2020-12-31,0.9040141248717068,0.9035563663158478,179043,0.002,0.014,0.079
25,LA,Louisiana,Jan-21,2021-01-31,0.8738714301397222,0.8600123733546584,179812,0.005,0.016,0.076
37,ND,North Dakota,Mar-20,2020-03-31,1.0650334088442377,1.0640073279333149,233516,-0.005,0.01,0.023
37,ND,North Dakota,Apr-20,2020-04-30,1.0612737504949994,1.0601440523012633,233847,-0.011,-0.004,0.087
37,ND,North Dakota,May-20,2020-05-31,0.9381853757328726,0.9386405238276214,234170,0.003,-0.004,0.087
37,ND,North Dakota,Jun-20,2020-06-30,1.1486828723607452,1.147461340559068,234512,0.008,0.004,0.062
37,ND,North Dakota,Jul-20,2020-07-31,1.1537918926939448,1.15005947591973,234776,0.005,0.007,0.062
37,ND,North Dakota,Aug-20,2020-08-31,1.0980435836003395,1.0991357025992432,234988,0.004,0.011,0.061
37,ND,North Dakota,Sep-20,2020-09-30,1.1294179846245394,1.1283510431806234,235304,0.002,0.013,0.047
37,ND,North Dakota,Oct-20,2020-10-31,0.9832042537960504,0.9803306914202444,236017,-0.001,0.01,0.047
37,ND,North Dakota,Nov-20,2020-11-30,0.8813456824666385,0.8789601301498177,237196,-0.002,0.01,0.047
37,ND,North Dakota,Dec-20,2020-12-31,0.9809349700390037,0.981838816725964,238452,0.001,0.011,0.047
37,ND,North Dakota,Jan-21,2021-01-31,0.981780945540422,0.9684216780729694,239600,0.005,0.012,0.045
52,SD,South Dakota,Mar-20,2020-03-31,1.3893625176926412,1.3873948066294297,217508,-0.005,0.01,0.028999999999999998
52,SD,South Dakota,Apr-20,2020-04-30,0.8360978804335782,0.8359253335264138,218201,-0.011,-0.004,0.092
52,SD,South Dakota,May-20,2020-05-31,1.0934284777452423,1.0948640175722106,218704,0.003,-0.004,0.07
52,SD,South Dakota,Jun-20,2020-06-30,0.9720211306630028,0.9726061422064596,219300,0.008,0.004,0.061
52,SD,South Dakota,Jul-20,2020-07-31,1.1903506175966587,1.1892570832160672,219992,0.005,0.007,0.054000000000000006
52,SD,South Dakota,Aug-20,2020-08-31,1.0336803632922609,1.0349359102424105,221053,0.004,0.011,0.047
52,SD,South Dakota,Sep-20,2020-09-30,1.1502360801468108,1.1486444756842316,222235,0.002,0.013,0.04
52,SD,South Dakota,Oct-20,2020-10-31,0.959176970945538,0.9575803536162312,223583,-0.001,0.01,0.037000000000000005
52,SD,South Dakota,Nov-20,2020-11-30,0.9662554045484856,0.9653012834590722,225226,-0.002,0.01,0.036000000000000004
52,SD,South Dakota,Dec-20,2020-12-31,0.8840549781580803,0.8796030500772027,226882,0.001,0.011,0.033
52,SD,South Dakota,Jan-21,2021-01-31,0.8741191458977893,0.8574141183778972,228597,0.005,0.012,0.031
38,NE,Nebraska,Feb-20,2020-02-29,1.817066136935206,1.8000599606111147,180967,0.003,0.021,0.03
38,NE,Nebraska,Mar-20,2020-03-31,1.4929896451296374,1.4889707163371615,181709,-0.005,0.01,0.031
38,NE,Nebraska,Apr-20,2020-04-30,0.815877314771557,0.8143962552303019,182297,-0.011,-0.004,0.07400000000000001
38,NE,Nebraska,May-20,2020-05-31,0.9039973663260316,0.9024877010165762,182880,0.003,-0.004,0.054000000000000006
38,NE,Nebraska,Jun-20,2020-06-30,1.0694448326489108,1.068737985742774,183557,0.008,0.004,0.066
38,NE,Nebraska,Jul-20,2020-07-31,1.0216806578373918,1.0204383567593047,184418,0.005,0.007,0.044000000000000004
38,NE,Nebraska,Aug-20,2020-08-31,1.0490722479956032,1.045691033785097,185514,0.004,0.011,0.04
38,NE,Nebraska,Sep-20,2020-09-30,1.1456088883012208,1.1432990085884511,186809,0.002,0.013,0.038
38,NE,Nebraska,Oct-20,2020-10-31,1.042393852700232,1.039981179440275,188382,-0.001,0.01,0.036000000000000004
38,NE,Nebraska,Nov-20,2020-11-30,0.9766341343059292,0.973810729214015,190158,-0.002,0.01,0.034
38,NE,Nebraska,Dec-20,2020-12-31,0.8843324951525764,0.8825316727335089,191958,0.001,0.011,0.034
38,NE,Nebraska,Jan-21,2021-01-31,0.7925981318967498,0.7777996178694468,193687,0.005,0.012,0.032
23,KS,Kansas,Feb-20,2020-02-29,2.1679125674668835,2.1453833229837893,155746,0.003,0.021,0.032
23,KS,Kansas,Mar-20,2020-03-31,1.2869023697895237,1.2865509520545524,156385,-0.005,0.01,0.032
23,KS,Kansas,Apr-20,2020-04-30,0.8800291408307679,0.8791450091721036,157069,-0.011,-0.004,0.126
23,KS,Kansas,May-20,2020-05-31,1.1041270846293834,1.1038937890027465,157819,0.003,-0.004,0.09
23,KS,Kansas,Jun-20,2020-06-30,1.0608489112682595,1.0640708201690074,158564,0.008,0.004,0.07
23,KS,Kansas,Jul-20,2020-07-31,1.0413590536442408,1.039931389776958,159405,0.005,0.007,0.066
23,KS,Kansas,Aug-20,2020-08-31,1.0012260936265804,0.9966955186719628,160415,0.004,0.011,0.062
23,KS,Kansas,Sep-20,2020-09-30,1.1219174301854358,1.1225104413668898,161566,0.002,0.013,0.061
23,KS,Kansas,Oct-20,2020-10-31,1.0475257947578804,1.0470261961577991,162903,-0.001,0.01,0.047
23,KS,Kansas,Nov-20,2020-11-30,0.9703156614543764,0.9709005833667832,164485,-0.002,0.01,0.047
23,KS,Kansas,Dec-20,2020-12-31,0.9389755574646405,0.9358389772048136,166119,0.001,0.011,0.047
23,KS,Kansas,Jan-21,2021-01-31,0.9441658930777074,0.9248286009052892,167737,0.005,0.012,0.034
45,OK,Oklahoma,Feb-20,2020-02-29,2.038393936321492,2.0285449063887406,133099,0.002,0.019,0.031
45,OK,Oklahoma,Mar-20,2020-03-31,1.048906299055068,1.046167335647762,133790,-0.001,0.011,0.032
45,OK,Oklahoma,Apr-20,2020-04-30,0.9652047812142612,0.9653934671876792,134471,-0.008,-0.002,0.13
45,OK,Oklahoma,May-20,2020-05-31,1.2984569360086016,1.2918843204198092,135230,-0.002,-0.004,0.095
45,OK,Oklahoma,Jun-20,2020-06-30,1.0664554814116958,1.0658283433880018,135928,0.006,0.003,0.08199999999999999
45,OK,Oklahoma,Jul-20,2020-07-31,0.9660039781738512,0.9646036917116234,136614,0.006,0.006,0.07200000000000001
45,OK,Oklahoma,Aug-20,2020-08-31,0.9848789074516496,0.9821329531877006,137412,0.004,0.011,0.063
45,OK,Oklahoma,Sep-20,2020-09-30,1.0338475865550965,1.0314106310148263,138298,0.002,0.013,0.057
45,OK,Oklahoma,Oct-20,2020-10-31,1.0529101690831308,1.048097247603764,139221,0.001,0.013,0.052000000000000005
45,OK,Oklahoma,Nov-20,2020-11-30,1.0295500383356877,1.0258273058663632,140142,-0.001,0.012,0.048
45,OK,Oklahoma,Dec-20,2020-12-31,1.0036757072644265,0.9976224303901732,141140,0.002,0.014,0.045
45,OK,Oklahoma,Jan-21,2021-01-31,0.9994734829274136,0.9844947203233976,142112,0.005,0.016,0.044000000000000004
54,TX,Texas,Feb-20,2020-02-29,2.974966969030396,2.9586154172417785,210361,0.002,0.019,0.037000000000000005
54,TX,Texas,Mar-20,2020-03-31,1.1014048628132531,1.0991887093795405,211063,-0.001,0.011,0.049
54,TX,Texas,Apr-20,2020-04-30,0.934396236822984,0.9340148423077684,211715,-0.008,-0.002,0.129
54,TX,Texas,May-20,2020-05-31,1.1840154309021214,1.1815404100911884,212551,-0.002,-0.004,0.11599999999999999
54,TX,Texas,Jun-20,2020-06-30,1.121604098729674,1.1216256525548574,213439,0.006,0.003,0.102
54,TX,Texas,Jul-20,2020-07-31,0.9370598894169458,0.934212504000346,214495,0.006,0.006,0.09300000000000001
54,TX,Texas,Aug-20,2020-08-31,0.991184961435074,0.9902302212125332,215769,0.004,0.011,0.069
54,TX,Texas,Sep-20,2020-09-30,1.0089959477623929,1.009577386496442,217313,0.002,0.013,0.079
54,TX,Texas,Oct-20,2020-10-31,1.0072391568991983,1.0059193962340076,219232,0.001,0.013,0.073
54,TX,Texas,Nov-20,2020-11-30,1.0448853809609098,1.0451539336323856,221361,-0.001,0.012,0.07200000000000001
54,TX,Texas,Dec-20,2020-12-31,0.9348805179615884,0.9309188384280932,223631,0.002,0.014,0.069
54,TX,Texas,Jan-21,2021-01-31,0.937858034924154,0.9156055663068196,225752,0.005,0.016,0.068
41,NM,New Mexico,Feb-20,2020-02-29,1.9370076868421089,1.928905883906608,207386,0.004,0.031,0.053
41,NM,New Mexico,Mar-20,2020-03-31,1.2188424433031997,1.216422466503596,208494,-0.002,0.025,0.054000000000000006
41,NM,New Mexico,Apr-20,2020-04-30,0.9051123009498828,0.9017114173384808,209728,-0.004,0.013,0.1
41,NM,New Mexico,May-20,2020-05-31,1.0265578878401136,1.0258202877706135,211123,0.001,0.008,0.1
41,NM,New Mexico,Jun-20,2020-06-30,1.0079999945424212,1.0071094441299038,212430,0.004,0.012,0.098
41,NM,New Mexico,Jul-20,2020-07-31,0.9143803900456928,0.9129036889557792,214056,0.005,0.017,0.125
41,NM,New Mexico,Aug-20,2020-08-31,1.0694841159735646,1.070203135241672,215855,0.003,0.019,0.09300000000000001
41,NM,New Mexico,Sep-20,2020-09-30,1.1889243906218645,1.1883559656375229,217989,0.0,0.016,0.086
41,NM,New Mexico,Oct-20,2020-10-31,1.1406165286070176,1.1378268897627215,220390,0.002,0.012,0.085
41,NM,New Mexico,Nov-20,2020-11-30,0.9314986122019442,0.9288837655999947,223230,0.0,0.014,0.085
41,NM,New Mexico,Dec-20,2020-12-31,0.8631019658206103,0.8614617697288939,226057,-0.001,0.015,0.086
41,NM,New Mexico,Jan-21,2021-01-31,0.8415980894520609,0.8263133891579427,228990,0.002,0.014,0.087
10,CO,Colorado,Feb-20,2020-02-29,2.404842134942093,2.3957829369976844,410022,0.004,0.031,0.027999999999999997
10,CO,Colorado,Mar-20,2020-03-31,1.030346081767337,1.0299565489394844,411621,-0.002,0.025,0.047
10,CO,Colorado,Apr-20,2020-04-30,0.8737808294948585,0.8714720132259391,413300,-0.004,0.013,0.121
10,CO,Colorado,May-20,2020-05-31,0.9653320033830712,0.9659825376274392,415481,0.001,0.008,0.11599999999999999
10,CO,Colorado,Jun-20,2020-06-30,1.1020647790640716,1.1000168513397488,417556,0.004,0.012,0.113
10,CO,Colorado,Jul-20,2020-07-31,0.9030965362585291,0.9014796515216732,419973,0.005,0.017,0.07400000000000001
10,CO,Colorado,Aug-20,2020-08-31,1.0928341209883912,1.0910608316717063,422890,0.003,0.019,0.071
10,CO,Colorado,Sep-20,2020-09-30,1.201390733751931,1.199428322127622,426283,0.0,0.016,0.07
10,CO,Colorado,Oct-20,2020-10-31,1.0422355998487491,1.042023585937642,430285,0.002,0.012,0.069
10,CO,Colorado,Nov-20,2020-11-30,0.99548544977164,0.9937344012952816,434662,0.0,0.014,0.069
10,CO,Colorado,Dec-20,2020-12-31,0.92694794827978,0.9290409141520948,439257,-0.001,0.015,0.069
10,CO,Colorado,Jan-21,2021-01-31,0.924197700677824,0.9164432573932768,443927,0.002,0.014,0.066
62,WY,Wyoming,Mar-20,2020-03-31,0.9722446713214766,0.9673784951313036,253983,-0.002,0.025,0.051
62,WY,Wyoming,Apr-20,2020-04-30,0.9590311475031256,0.95657486579203,254251,-0.004,0.013,0.055
62,WY,Wyoming,May-20,2020-05-31,1.2145623291642589,1.2097475872394123,254579,0.001,0.008,0.085
62,WY,Wyoming,Jun-20,2020-06-30,1.078045778786374,1.074219799150298,255047,0.004,0.012,0.07400000000000001
62,WY,Wyoming,Jul-20,2020-07-31,0.9648967512592854,0.9614227942819566,255535,0.005,0.017,0.068
62,WY,Wyoming,Aug-20,2020-08-31,1.2316933425042982,1.225575317399303,256268,0.003,0.019,0.062
62,WY,Wyoming,Sep-20,2020-09-30,1.2237198067761914,1.2175950106548767,257003,0.0,0.016,0.057
62,WY,Wyoming,Oct-20,2020-10-31,1.063795091676517,1.0616097844961383,257947,0.002,0.012,0.054000000000000006
62,WY,Wyoming,Nov-20,2020-11-30,0.910387220096542,0.9087478276277444,259312,0.0,0.014,0.053
62,WY,Wyoming,Dec-20,2020-12-31,0.9623541336086188,0.9635391832381996,260643,-0.001,0.015,0.052000000000000005
62,WY,Wyoming,Jan-21,2021-01-31,0.9280957297946608,0.90793140741327,261890,0.002,0.014,0.051
35,MT,Montana,Mar-20,2020-03-31,0.6745102720251301,0.6738081438314677,296910,-0.002,0.025,0.038
35,MT,Montana,Apr-20,2020-04-30,1.0462193732159706,1.0399809893455667,297908,-0.004,0.013,0.11900000000000001
35,MT,Montana,May-20,2020-05-31,1.488070937406932,1.4825310583107052,299558,0.001,0.008,0.091
35,MT,Montana,Jun-20,2020-06-30,1.2188403954597118,1.2144994258934374,301037,0.004,0.012,0.076
35,MT,Montana,Jul-20,2020-07-31,0.9911393556497128,0.9887361480611914,303081,0.005,0.017,0.066
35,MT,Montana,Aug-20,2020-08-31,1.1265752658979893,1.1250953162979016,305232,0.003,0.019,0.057999999999999996
35,MT,Montana,Sep-20,2020-09-30,1.1561739704867404,1.1527730965598804,308071,0.0,0.016,0.052000000000000005
35,MT,Montana,Oct-20,2020-10-31,0.985539200374598,0.9845504652056568,311491,0.002,0.012,0.047
35,MT,Montana,Nov-20,2020-11-30,0.920223462877211,0.918213952437244,315337,0.0,0.014,0.045
35,MT,Montana,Dec-20,2020-12-31,0.8666627678056429,0.8649424772428976,319735,-0.001,0.015,0.042
35,MT,Montana,Jan-21,2021-01-31,0.8708645506574804,0.8661967266568034,323852,0.002,0.014,0.04
20,ID,Idaho,Mar-20,2020-03-31,0.8124793242321781,0.8114156759577307,299912,-0.002,0.025,0.027000000000000003
20,ID,Idaho,Apr-20,2020-04-30,1.0251362714038363,1.0228181907789002,302806,-0.004,0.013,0.11599999999999999
20,ID,Idaho,May-20,2020-05-31,1.2256044423635435,1.2234940007866784,305608,0.001,0.008,0.083
20,ID,Idaho,Jun-20,2020-06-30,1.1044503738920162,1.103213906141462,308918,0.004,0.012,0.07
20,ID,Idaho,Jul-20,2020-07-31,0.9411379252540564,0.9383843350490304,312347,0.005,0.017,0.059000000000000004
20,ID,Idaho,Aug-20,2020-08-31,1.0847099931809625,1.0830676316863137,316557,0.003,0.019,0.049
20,ID,Idaho,Sep-20,2020-09-30,1.0872808402834844,1.0827531593284463,321463,0.0,0.016,0.06
20,ID,Idaho,Oct-20,2020-10-31,1.0440932545537402,1.0427968607019595,327383,0.002,0.012,0.048
20,ID,Idaho,Nov-20,2020-11-30,1.021039180674864,1.021248875009717,334419,0.0,0.014,0.043
20,ID,Idaho,Dec-20,2020-12-31,0.8633255953286557,0.864466811196527,342294,-0.001,0.015,0.038
20,ID,Idaho,Jan-21,2021-01-31,0.8403369501717018,0.8321844945208547,350717,0.002,0.014,0.035
55,UT,Utah,Feb-20,2020-02-29,2.345015404875934,2.3264903713647205,355665,0.004,0.031,0.025
55,UT,Utah,Mar-20,2020-03-31,0.89457775693666,0.8928107806983083,358201,-0.002,0.025,0.025
55,UT,Utah,Apr-20,2020-04-30,1.085452923525417,1.0847587044458948,360228,-0.004,0.013,0.10099999999999999
55,UT,Utah,May-20,2020-05-31,1.073041133961278,1.070242908041717,363338,0.001,0.008,0.076
55,UT,Utah,Jun-20,2020-06-30,0.9793827473648762,0.9785730968008056,366455,0.004,0.012,0.063
55,UT,Utah,Jul-20,2020-07-31,0.9793548630072128,0.9769495846547618,369959,0.005,0.017,0.054000000000000006
55,UT,Utah,Aug-20,2020-08-31,1.1089371402183934,1.1081943764614872,373920,0.003,0.019,0.048
