date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2020-07-27,Alabama,146,0.8971893717755526,0.8918631993932703,0.829497376035082,0.9720027758351844,1144.260334212509,1447.9216663893976,1762.4985143433787,1821.0,8273.0,8230.0,1821.0,18.0
2020-07-27,Alaska,141,0.9351773329503604,0.93573748180821,0.8605041372899567,0.9944533967233974,75.80961693853388,79.04255099157574,0.0,0.0,0.0,0.0,94.0,1.0
2020-07-27,Arizona,153,0.819920273239394,0.8190714947245883,0.7549200042517704,0.8709993997667861,1698.9361966570514,2851.331799549542,2373.769212235109,1813.0,11230.0,7668.0,1813.0,-1.0
2020-07-27,Arkansas,147,0.9375257133740365,0.9349763764944374,0.8712895671353579,1.0246762359477304,864.093511213676,982.8398871667132,1154.87679712894,824.0,7624.0,7624.0,824.0,7.0
2020-07-27,California,153,0.9722945932074616,0.9706584201494364,0.912061885217058,1.0467443156945002,10978.49213780656,12381.37605034096,9302.829490314278,6891.0,128439.0,128439.0,6891.0,29.0
2020-07-27,Colorado,153,0.9038195382321742,0.9007480443702632,0.8247491155900148,0.9659747855056572,592.6802285893431,716.5147995958432,607.0746264310912,229.0,2642.0,3393.0,229.0,5.0
2020-07-27,Connecticut,151,1.0061458457398076,1.0036050261845542,0.9201151096296628,1.0948098251549143,125.49034933270002,128.04506464405475,268.91379803770235,207.0,31979.0,31979.0,207.0,5.0
2020-07-27,Delaware,148,0.9517959108308618,0.9500222349039044,0.8828226604991541,1.0344543411441918,79.24480031192452,94.4634722018556,75.05356321862658,116.0,3066.0,2967.0,116.0,0.0
2020-07-27,District of Columbia,151,0.9498833833386988,0.9459863382048485,0.8747137677492897,1.0244410704486118,65.10793309442424,70.14724204517651,102.17593374453358,78.0,2550.0,2550.0,78.0,1.0
2020-07-27,Florida,156,0.9341530895287332,0.934661274029106,0.8649154584543821,0.995352651773754,5892.870769335735,6977.019016063396,7442.002913671809,8804.0,44937.0,75332.0,8804.0,77.0
