date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2020-04-07,Alabama,35,0.9372066165983104,0.9390869402218924,0.8605476196894359,1.0055976954412174,610.8286402136115,553.3895090520668,534.7354980749137,151.0,151.0,151.0,151.0,6.0
2020-04-07,Alaska,30,0.7446442609106243,0.7446515151386319,0.6743699329141305,0.7948456808726763,5.3523348698278586,8.828819926331686,22.558794153707968,22.0,30.0,30.0,22.0,0.0
2020-04-07,Arizona,42,1.0567211028148131,1.0519162354649336,0.9556981574526942,1.1242639252877036,755.0876906324983,616.5555523726052,384.5950913251572,119.0,841.0,3664.0,119.0,8.0
2020-04-07,Arkansas,36,1.06091008424027,1.0618215501307768,0.9681766645840162,1.1488120382692226,155.35987570896415,116.25379289836869,132.8845296267436,71.0,793.0,793.0,71.0,0.0
2020-04-07,California,42,1.0388745828892143,1.036868409605233,0.9574176233362344,1.1031088328057777,5541.5783426705775,4386.678627400732,5604.105415504496,1529.0,12898.0,13798.0,1529.0,31.0
2020-04-07,Colorado,42,1.0159099350389291,1.0137540254142852,0.9526233432382216,1.084104452564572,1096.2509160921552,987.6857603110049,681.302091671574,257.0,1219.0,1634.0,257.0,29.0
2020-04-07,Connecticut,40,0.9815149026376442,0.980191390217692,0.8964460593875501,1.0573885824521505,1037.3555687451822,683.6840777285939,1136.7129144105772,875.0,2350.0,2350.0,875.0,71.0
2020-04-07,Delaware,37,1.062145779486176,1.0594820472123168,0.986276500703646,1.1343592996457517,473.1861509474134,267.0811108850947,323.85054158692884,255.0,1562.0,861.0,255.0,4.0
2020-04-07,District of Columbia,40,1.0546756074320731,1.0536892030691287,0.9678390527748691,1.1206522785013333,279.1525067633313,192.37084519270763,206.5085929385388,114.0,370.0,370.0,114.0,-2.0
2020-04-07,Florida,45,0.7828337362251919,0.7796466549923735,0.7240577445948391,0.8319598698445747,2931.5570240312804,3554.680429395556,2956.866952322894,1159.0,14889.0,11063.0,1159.0,60.0
2020-04-07,Georgia,41,0.8406687159349236,0.8398995853432999,0.7780782067775589,0.8989811384536919,3086.3641585696,2880.5928634234942,5905.468866140292,1504.0,2439.0,6647.0,1504.0,100.0
2020-04-07,Hawaii,39,0.6609040665686441,0.6606366411341573,0.6029113260882969,0.7183921306569303,1.1504573831812524e-05,0.000303303722574,34.77956170177743,16.0,16.0,701.0,16.0,1.0
2020-04-07,Idaho,34,0.7836727487594232,0.7842269208590186,0.7257546788568222,0.843252841992033,123.78777531100442,167.66827323720028,210.03752876472976,69.0,251.0,251.0,69.0,3.0
2020-04-07,Illinois,43,1.1096929507185058,1.1084717219950229,1.0359364334982832,1.179294012603438,6404.540028017418,4494.8450483344295,4569.145275873332,1287.0,5790.0,5790.0,1287.0,73.0
2020-04-07,Indiana,40,0.9701247278372056,0.970324188170048,0.891545932710188,1.0258827986483916,1901.726404275748,1653.979462210271,1954.8865705820383,563.0,2573.0,2697.0,563.0,34.0
2020-04-07,Iowa,39,1.2010811828337975,1.2001901503972603,1.1045084336615143,1.2735915144975831,710.1087433519174,363.91380521009177,356.99892989224463,102.0,1119.0,1119.0,102.0,1.0
2020-04-07,Kansas,40,1.2830024606269392,1.2801232492474657,1.1847112589962885,1.3618576879984672,234.85719745261144,131.62472154720598,217.5136896535309,55.0,430.0,430.0,55.0,2.0
2020-04-07,Kentucky,41,1.0939847899628357,1.091330635499224,1.016770037030477,1.1797599104508143,162.8601365853096,106.28465762372824,67.56702328566031,53.0,1188.0,1188.0,53.0,14.0
2020-04-07,Louisiana,39,0.7416428637636409,0.7409273845746437,0.6884458603124258,0.7991786749126012,1251.223671816147,1755.226897168454,3059.4663066956514,1417.0,5489.0,5489.0,1417.0,70.0
2020-04-07,Maine,36,1.000314565163622,0.9961971449417344,0.9219952288408684,1.0834930677467614,38.34755498411536,41.68839581682487,43.453251154149456,20.0,20.0,20.0,20.0,2.0
2020-04-07,Maryland,42,0.9542083778379914,0.9536504362552656,0.8874622468524244,1.01783494995028,2366.878744450133,1806.8627567590045,1478.99759561862,326.0,2010.0,1404.0,326.0,22.0
2020-04-07,Massachusetts,35,0.8306710911431624,0.8283023236905762,0.7777946588556607,0.8929199854466051,4035.0241609347054,4049.942089499159,4223.83129137574,1365.0,4915.0,7622.0,1365.0,67.0
2020-04-07,Michigan,46,0.8911711272412763,0.8917658184489747,0.8156940162756364,0.9532360957385952,2012.2478225117184,2585.148540783611,2898.2008078830845,1179.0,4261.0,4261.0,1179.0,158.0
2020-04-07,Minnesota,41,1.4878151678370168,1.4895054049203034,1.3828767176668717,1.6000636561631565,589.5646713646729,271.1224011657303,283.74198098514074,102.0,1550.0,1550.0,102.0,4.0
2020-04-07,Mississippi,36,1.0736704088171751,1.0724554371301485,0.9888052805127086,1.1514981113804628,186.96352251514625,126.99995697299369,222.7798586014964,177.0,177.0,177.0,177.0,8.0
2020-04-07,Missouri,40,0.8853008268917398,0.8827866794309305,0.8134054688128876,0.9473544502725172,403.9056300118098,384.8514385438544,562.3900510162973,315.0,2134.0,901.0,315.0,14.0
2020-04-07,Montana,36,0.6454250273688845,0.6446181493268027,0.5768114658657474,0.6967296367371428,8.137330101577044,17.199123358064373,33.7709563832315,20.0,195.0,195.0,20.0,0.0
2020-04-07,Nebraska,41,1.377709795318843,1.375922710994354,1.2881269643181306,1.4707405434107392,381.7860994256749,155.7293765683864,127.5743613017436,38.0,463.0,1083.0,38.0,2.0
2020-04-07,Nevada,42,0.8868577531106978,0.8851646748323523,0.8225728202580362,0.9499224770658572,275.6073402200632,288.14582660646647,267.82720973978144,134.0,1010.0,1328.0,134.0,12.0
2020-04-07,New Hampshire,40,1.0570627638910268,1.0571071515035777,0.9727340140782132,1.1375932296416826,91.6511824012064,71.61325054082882,72.51869599935087,46.0,312.0,360.0,46.0,0.0
2020-04-07,New Jersey,42,0.8385920599198675,0.8384087827895046,0.7727953610411709,0.8991434394637788,5172.191181265987,4836.764639279091,5449.300137042679,3326.0,5942.0,5942.0,3326.0,297.0
2020-04-07,New Mexico,38,1.1012300452400177,1.096402453216086,1.0178570212738456,1.1723053722909058,312.79051661488734,191.13684834605576,286.9127109805002,108.0,420.0,420.0,108.0,1.0
2020-04-07,New York,45,0.7418655409624627,0.7410864082971935,0.6980374449418651,0.7968932151838073,17511.78415245564,25248.584090678472,19884.560960775227,8174.0,19247.0,19247.0,8174.0,731.0
2020-04-07,North Carolina,42,1.0578791969005286,1.0511990219105989,0.981745997651318,1.1306673280069068,603.3905639347628,469.33038847871865,672.3942812476786,351.0,356.0,356.0,351.0,13.0
2020-04-07,North Dakota,36,0.9253776993063982,0.9216393545464112,0.8648221023839063,1.0165046615449165,62.482419590914965,53.22961850845449,35.171516874213964,12.0,490.0,437.0,12.0,1.0
2020-04-07,Ohio,39,1.0260588715975092,1.0228504867704828,0.943617559740108,1.096746537138956,1946.6885651058544,1352.335512765354,1066.823377849944,332.0,2460.0,3216.0,332.0,25.0
2020-04-07,Oklahoma,38,0.9596405782267744,0.9554232276419186,0.8684735603923214,1.0298138487069128,204.51337288062115,178.55649033483112,211.80885065147976,145.0,10544.0,10544.0,145.0,16.0
2020-04-07,Oregon,40,0.9487678690029364,0.9446018152252976,0.8738321898044911,1.0194384196033732,57.26923359665819,59.26759195370058,64.62786537643953,64.0,1177.0,1524.0,64.0,0.0
2020-04-07,Pennsylvania,41,0.8752212747784462,0.8727135081655883,0.8121789529518302,0.9230424002894354,4282.649698170471,3870.043487000108,3518.931135065489,1579.0,7424.0,7424.0,1579.0,78.0
2020-04-07,Rhode Island,43,1.0343234163297514,1.0319318764349714,0.9628967664750864,1.1047666349313905,454.44630723063017,256.14445185142046,371.0340159546668,261.0,1747.0,1924.0,261.0,3.0
2020-04-07,South Carolina,41,0.937213357266994,0.9337980667073502,0.8604772078248821,1.007496997710326,504.4019109089704,436.81097415966286,828.8170021961166,368.0,4704.0,4704.0,368.0,7.0
2020-04-07,South Dakota,37,1.0232399562314556,1.0222547081553843,0.9600946491364069,1.1131114742391597,223.46481770189845,106.07590979516132,72.41098971204725,32.0,250.0,248.0,32.0,2.0
2020-04-07,Tennessee,40,1.0444829082671807,1.0437856037863376,0.9805036862633218,1.1297859037397973,920.4570263809871,811.7352199724901,985.7147095402918,336.0,5524.0,5524.0,336.0,7.0
2020-04-07,Texas,42,0.9668649829254652,0.963039461940708,0.8974606480629568,1.037703083216223,3664.399122932729,2713.540804471831,3709.3412187970753,988.0,10135.0,10135.0,988.0,14.0
2020-04-07,Utah,38,0.9205677694213324,0.9180216855885954,0.8578106576627361,0.9942785384277948,269.28330056467524,318.7281966894732,193.32000954752468,63.0,2265.0,2395.0,63.0,0.0
2020-04-07,Vermont,36,0.657435933349077,0.6549922949958498,0.5965793336602259,0.7054749598159092,25.034255382955056,53.94044090417504,60.584664225283824,32.0,501.0,512.0,32.0,0.0
2020-04-07,Virginia,40,1.1501505546113824,1.1495139664459622,1.0475951100881544,1.2206541572327343,1693.5128797609898,986.3300010836682,1415.4616946310473,455.0,4124.0,2962.0,455.0,9.0
2020-04-07,Washington,89,0.8961225208432303,0.8933030072795205,0.8293676867647499,0.9710152187940284,287.3186067733245,377.5716935839522,213.55568322444995,171.0,5234.0,5476.0,171.0,22.0
2020-04-07,West Virginia,30,0.8796574028697401,0.8797151182769403,0.810659075759495,0.9467493984545352,102.31328790863836,99.00744145466344,219.34012836772573,67.0,2119.0,2119.0,67.0,0.0
2020-04-07,Wisconsin,38,1.089429621128858,1.0876256513365858,1.0175794185514824,1.1725072595797967,264.8383974614904,228.18420516704867,231.59272937843792,198.0,2136.0,1420.0,198.0,15.0
2020-04-07,Wyoming,36,0.9196632858981252,0.9191449817058708,0.8468995531759996,0.9891498209784008,18.604963789741657,19.04796251149178,8.050389947231276,6.0,76.0,367.0,6.0,0.0
