date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2020-08-30,Alabama,180,0.9534690432816864,0.9510332427311666,0.8834047508966578,1.035116995513405,1165.458083546373,1176.2253006595315,2055.2479088083187,1346.0,5244.0,5070.0,1346.0,10.0
2020-08-30,Alaska,175,1.0867244296536762,1.0840796937888446,1.0071418839186277,1.170960412565344,67.68335053181754,65.14552522506911,44.0921885731565,43.0,1144.0,1144.0,43.0,0.0
2020-08-30,Arizona,187,0.9769124434549544,0.9768180761416564,0.8938601755779709,1.051312146140505,830.1804407189079,1044.926943281559,778.3588736355,374.0,7065.0,6351.0,374.0,23.0
2020-08-30,Arkansas,181,1.0019227894916012,1.0032709975531842,0.8992718325183411,1.0770591860910577,649.3338299585977,726.8427242727191,893.41046699986,478.0,5717.0,5717.0,478.0,12.0
2020-08-30,California,187,0.9014054560119564,0.9009774120208408,0.8392007988955652,0.969114970314874,6006.758535649263,8335.449641350247,8612.926988785848,6070.0,122199.0,122199.0,6070.0,71.0
2020-08-30,Colorado,187,1.0974280791872402,1.0978066934742992,1.0280171930821855,1.1736287521605755,542.9444210877301,496.9528577481231,389.5651219254405,182.0,4687.0,7851.0,182.0,0.0
2020-08-30,Connecticut,185,1.0733046997700904,1.0702159781721252,0.9869455964446592,1.1650077601817723,170.0149828032464,159.44990716073946,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,Delaware,182,1.112023103761444,1.1109284094169865,1.02162593239514,1.1916021842943518,110.5531458975845,89.4373429035651,0.0,0.0,1777.0,4223.0,-6.0,0.0
2020-08-30,District of Columbia,185,0.9580988567937976,0.9561376221063932,0.8875908439681462,1.0267222840807384,48.11700303738071,54.69528975768323,48.68087449663722,34.0,2333.0,2333.0,34.0,1.0
2020-08-30,Florida,190,0.966336612466036,0.964816392635322,0.903293187121728,1.0365799080193694,4137.516015537166,4761.93834534063,3967.6912766223713,2547.0,24384.0,51890.0,2547.0,14.0
2020-08-30,Georgia,186,0.9193775910398782,0.9185805953070424,0.8485680673445228,0.9836875576739884,1708.0952107643134,2093.7459221216463,1673.6581791562803,1215.0,15311.0,15311.0,1215.0,28.0
2020-08-30,Hawaii,184,0.8979204867721731,0.8959065234804613,0.8255109962157712,0.9677115468975934,8.856283560633125e-05,0.0017279753317112,231.72414737438535,309.0,3025.0,5310.0,309.0,3.0
2020-08-30,Idaho,179,1.0807459154648305,1.078005018984984,0.990293540508266,1.1543232149606637,365.008170026108,353.79912252271004,226.85540262453296,293.0,3275.0,3268.0,293.0,5.0
2020-08-30,Illinois,188,0.9410866006897912,0.9404821013422048,0.8766320271329915,1.0053805440852266,2000.946105109189,2273.192023657724,2419.759350446329,1992.0,43693.0,43693.0,1992.0,11.0
2020-08-30,Indiana,185,1.0234017032817797,1.0206475259982868,0.9585144913288746,1.0903482338274866,881.134459976271,951.6427348312552,1021.4383262331886,879.0,9563.0,7068.0,879.0,6.0
2020-08-30,Iowa,184,0.9884402766968844,0.9850021659261046,0.9337160322026272,1.0664940326726804,610.6392892075601,642.8928264660245,885.1425416393553,971.0,4516.0,4516.0,971.0,5.0
2020-08-30,Kansas,185,1.0013331587584444,1.0012606761625626,0.9186961030419252,1.0820869905825128,675.9211590642789,683.2984905199552,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,Kentucky,186,0.9984899173995392,0.9948100873945056,0.9217513460116202,1.076287938138261,588.4368251355353,666.5131116005607,0.0,0.0,0.0,0.0,455.0,9.0
2020-08-30,Louisiana,184,0.9290846440638092,0.9294052584592636,0.8633381898733137,0.9994786538791058,729.2260994334296,918.4964939335824,851.0898619148222,1624.0,40272.0,40272.0,1624.0,27.0
