date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2020-10-08,AK,214,1.1890433742652935,1.1869344446320949,1.0791004858305755,1.2666587938582758,225.54103211581003,153.09284578281347,137.40356439076675,134.0,1097.0,1097.0,134.0,1.0
2020-10-08,AL,219,1.085472784855653,1.081723346402612,1.0060035280288404,1.1773673443012749,1232.3801775363768,1102.1506161730888,1093.947101290771,557.0,4077.0,3892.0,557.0,36.0
2020-10-08,AR,220,1.08266226103771,1.0800508074353847,1.0010650029639974,1.1721634360563984,851.9780499045839,782.5758752098842,954.054774327219,1265.0,14168.0,13970.0,1265.0,21.0
2020-10-08,AZ,226,1.1160906979042495,1.1138761521480238,1.0296891611830676,1.1842774702714192,1232.4302981819428,1061.3871868575093,1022.1614540441744,863.0,12414.0,22948.0,863.0,10.0
2020-10-08,CA,226,1.0779444187964726,1.0798831286414912,1.0039446373135512,1.164781021818676,4920.02544236659,4789.312699417761,9263.376378556704,3575.0,66917.0,66917.0,3575.0,133.0
2020-10-08,CO,226,1.2102724474245594,1.2070543661259936,1.1303105225644705,1.2948553931272175,1138.683832736211,812.5988883269522,850.0674661287593,863.0,10185.0,18897.0,863.0,10.0
2020-10-08,CT,224,1.2678426644308922,1.2629971412520482,1.185540251615461,1.4016846192105257,480.0820808849326,331.97686557677065,498.8545818670419,384.0,27213.0,27213.0,384.0,5.0
2020-10-08,DC,224,1.1128740578610383,1.1102271303713662,1.0190129370643228,1.1880402541754334,46.4888175346921,43.68512425056375,54.60215394262242,68.0,4160.0,4160.0,68.0,2.0
2020-10-08,DE,221,1.1147694985463783,1.1120862882622575,1.0266929679979893,1.189950301754254,123.77562318550348,128.12142302862944,112.43199566684235,132.0,2329.0,1920.0,132.0,2.0
2020-10-08,FL,229,1.0664171590223035,1.0651335690633457,0.9926059106246364,1.1465400905149936,4044.214394226629,4007.991343118683,4106.024372139951,3246.0,30029.0,71411.0,3246.0,170.0
2020-10-08,GA,225,1.056317327616175,1.0557286249886122,0.9922724074167094,1.143118708170538,1427.4984645606928,1383.5506996515387,1070.0217688126509,1265.0,24934.0,24934.0,1265.0,35.0
2020-10-08,HI,223,1.038414787908248,1.0207467812647228,0.7423836196621365,1.2261143713713925,9.390363606910856e-05,0.0011967285616239,0.0,0.0,0.0,3591.0,108.0,3.0
2020-10-08,IA,223,1.2061355911846374,1.207438206924376,1.1019517129465224,1.2815004060586734,946.1853963035832,764.7805078047583,743.7167821630493,1261.0,6980.0,6980.0,1261.0,6.0
2020-10-08,ID,218,1.0795688424743404,1.0792836569646995,0.9883290008996386,1.1521989720056915,690.1263081346992,593.0528291622893,637.2415265719177,671.0,2670.0,2534.0,671.0,8.0
2020-10-08,IL,227,1.195297465616208,1.1951586471442217,1.121056822118918,1.2747342959364525,3124.869691580751,2249.4158080684947,2239.7012562935965,3059.0,72491.0,72491.0,3059.0,32.0
2020-10-08,IN,224,1.1234518480811178,1.121627773253218,1.0520925942030508,1.2017616175166008,2062.476900433178,1648.8384965794448,1538.4127221752176,1450.0,10474.0,29878.0,1450.0,15.0
2020-10-08,KS,224,1.164538206269427,1.1630468229639783,1.0577473112502522,1.2580441841412622,994.548568635978,814.6643539001294,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,KY,225,1.0826258339095762,1.0792891621110534,1.0112769882515655,1.1839966379372546,984.412554154528,883.1738167068034,958.9320467854136,868.0,19468.0,19282.0,868.0,11.0
2020-10-08,LA,223,1.0604858474403929,1.0609386516878878,0.9861673721003624,1.1449161547076432,744.6354116634941,709.8654799629926,899.1222937228999,524.0,12300.0,12300.0,524.0,5.0
2020-10-08,MA,219,1.1595580153887617,1.1593270844730204,1.0792937501752513,1.2364136635041445,751.6013450119577,604.0309712890935,479.9392922315489,444.0,14070.0,63385.0,444.0,8.0
2020-10-08,MD,226,1.1258694019137288,1.1223008812954165,1.0478589060663732,1.1956951542480183,561.6196562087774,528.8265730836664,584.2660721470113,761.0,12395.0,29023.0,761.0,6.0
2020-10-08,ME,220,1.240668074827697,1.237016395387875,1.1451789924628144,1.3372697933889206,27.48525619204493,25.0833807706804,37.9086264328925,35.0,6866.0,6866.0,35.0,0.0
2020-10-08,MI,230,1.190052265890971,1.1887972887227225,1.108205477410524,1.2933178933166385,1705.7420813587423,1306.8234467097027,1402.7325703289496,1401.0,42205.0,42205.0,1401.0,24.0
2020-10-08,MN,225,1.2188333301873868,1.2193294228498193,1.1288535465437028,1.3146136642300392,1608.7568254577734,1203.3560337890513,1108.3468741108386,1271.0,15418.0,28312.0,1271.0,6.0
2020-10-08,MO,224,1.1513105330836406,1.149363837012281,1.063589915104576,1.2328509001198191,1513.01045561127,1282.7264610607656,1064.8611004462548,1505.0,12124.0,20929.0,1505.0,23.0
2020-10-08,MS,220,0.8796584526227218,0.8788177248607227,0.7921139051630959,0.9625425845051256,163.1056597408979,235.48391329192089,0.0,0.0,0.0,578.0,578.0,23.0
2020-10-08,MT,220,1.1187443232999092,1.1151413885960135,1.0168973930658896,1.2047273003526835,671.0279353288953,492.2716009897226,432.99103492013865,614.0,5489.0,5489.0,614.0,4.0
2020-10-08,NC,226,1.012178280766077,1.0108651000758226,0.9437128433039792,1.0879394689317297,2278.241804301113,2293.608205184965,2782.990477657147,2428.0,33682.0,33682.0,2428.0,29.0
2020-10-08,ND,220,1.1501326736300757,1.1484135888749694,1.0616599409661969,1.2334570963788984,586.6187397956088,470.99190490826487,434.1717066163205,523.0,1730.0,6558.0,523.0,6.0
2020-10-08,NE,225,1.201071148787079,1.1957651097475428,1.1074443982523494,1.2752564350868505,625.3658578886523,481.0340104444184,516.8653721671257,639.0,4136.0,12674.0,639.0,0.0
2020-10-08,NH,224,1.1643150548539436,1.1611885994971205,1.062539705382854,1.2403278988422766,88.04150276337153,74.26647476563338,90.26621479491249,78.0,2483.0,5604.0,78.0,1.0
2020-10-08,NJ,226,1.1819432554619032,1.1759948121037802,1.0785322354437787,1.271038608695256,895.1230591965973,671.2877789386648,825.4882745319528,1412.0,60971.0,60971.0,1412.0,8.0
2020-10-08,NM,222,1.1379095053363597,1.1352725161284103,1.0626202636369282,1.2266875507190624,684.5125323489697,477.34986558981,421.3345350378352,384.0,8626.0,8626.0,384.0,3.0
2020-10-08,NV,226,1.0839157342930164,1.0807507701571102,0.9882019158329386,1.1576439791843158,848.2724525328532,731.8471367002783,635.7557371579433,480.0,3689.0,8002.0,480.0,13.0
2020-10-08,NY,229,1.0878622127580684,1.0874391859676755,1.0130307319248042,1.1611930823069854,952.8461376311162,928.2897713880268,994.50566231552,1836.0,145811.0,145811.0,1836.0,10.0
2020-10-08,OH,223,1.1671843429106208,1.1659552675988594,1.076991656299222,1.2467330753848218,1825.2341585773645,1376.9756259637215,1927.7891121052355,1539.0,30861.0,33545.0,1539.0,13.0
2020-10-08,OK,222,1.0455563035270887,1.0437113494068675,0.9452324967417424,1.1357994153284792,809.7990727355583,815.4344846910911,1241.679675851185,1212.0,15034.0,14247.0,1212.0,10.0
2020-10-08,OR,224,1.1203732042306485,1.1186694451163903,1.034183209789175,1.1966884996836529,287.8218074377566,257.087256613457,296.88425657301906,294.0,5170.0,9830.0,294.0,2.0
2020-10-08,PA,225,1.1527915694450304,1.1520471459506043,1.066747301909792,1.222409191911738,1581.9812133112582,1311.723708113037,1202.1920613038749,1376.0,18937.0,18937.0,1376.0,27.0
2020-10-08,RI,227,1.2725828258253469,1.2678681789172008,1.1841807444198071,1.3679139663560167,257.8769906431708,178.33178371118595,121.63542427909384,269.0,6964.0,20947.0,269.0,1.0
2020-10-08,SC,225,1.076290013029086,1.0775269678630008,0.9889517613676728,1.1439334795661138,896.6633523704703,843.9490889986934,844.1914974467453,1050.0,20043.0,20043.0,1050.0,12.0
2020-10-08,SD,221,1.1415679422112466,1.1392557892108917,1.0639234365381047,1.2219681047272506,618.9896138403158,474.2751060410826,336.37245090547657,505.0,2481.0,2511.0,505.0,14.0
2020-10-08,TN,224,1.102005476401544,1.0982228037010766,1.0177613733355322,1.1675800229050373,2039.223893939874,1688.5976952072456,1810.40451405934,1992.0,27310.0,27310.0,1992.0,63.0
2020-10-08,TX,226,1.1074447123023647,1.1060655065227087,1.021220899021322,1.1858097379481922,5455.525024204355,5731.76530458936,3726.260147367689,4238.0,68542.0,68542.0,4238.0,104.0
2020-10-08,UT,222,1.0793972350032428,1.0774615743087268,1.0183712223219534,1.159034600903479,1192.8667127687656,1155.2334088610871,1097.4565809051933,1501.0,9506.0,12505.0,1501.0,5.0
2020-10-08,VA,224,1.0665085070593,1.064092157805879,0.9956657370252816,1.143881643668328,933.6897256696456,920.6189337752348,1680.0520781350906,1844.0,19776.0,19479.0,1844.0,25.0
2020-10-08,VT,220,1.3151380964646036,1.310936796824709,1.2068702193250236,1.4050830128289298,14.73678948402751,10.511558292775897,8.327067152472544,11.0,1253.0,5575.0,11.0,0.0
