date,region,index,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,new_tests,new_cases,new_deaths
2020-12-09,AK,276,0.8898010952561265,0.8874687790413018,0.8158338115814698,0.950275151703634,369.7026377017049,507.8643254838653,598.8334448075208,584.0,10577.0,10577.0,584.0,4.0
2020-12-09,AL,281,1.0434843859837004,1.0378064756767251,0.9587495158944156,1.123674502369666,2740.8624862397355,2558.148676757732,2802.209245598694,3522.0,10064.0,9074.0,3522.0,43.0
2020-12-09,AR,282,1.0652030810240791,1.0627160069962256,0.9613103122615396,1.1431478469925198,1765.819473899813,1627.5982480354185,1453.5810329957742,2327.0,17106.0,16536.0,2327.0,34.0
2020-12-09,AZ,288,1.0321260568417023,1.0315088965974166,0.9527138295257844,1.1015223793979396,4518.720240260613,4344.0945510237125,5550.6550905010445,4444.0,11772.0,26478.0,4444.0,108.0
2020-12-09,CA,288,1.0425661451271793,1.0431234966203509,0.9726379949869346,1.1219859185138097,22093.467410211364,18668.46594207309,21202.574958161906,30851.0,252296.0,252296.0,30851.0,196.0
2020-12-09,CO,288,1.0032741896462936,1.0003150026901722,0.9345733928401336,1.0707156102261537,2412.089796049279,2559.443105487701,3252.3619007448688,3757.0,11589.0,40346.0,3757.0,267.0
2020-12-09,CT,286,0.9913747703511784,0.9874626990875606,0.8974121226707592,1.0796600999739794,1981.5905941960195,2182.3026428584008,2974.9400845716827,2290.0,30320.0,30320.0,2290.0,43.0
2020-12-09,DC,286,1.0472739697111688,1.045542103665633,0.9741343758572316,1.1214839243641803,124.06969679271576,121.75418955717696,128.7372414415592,265.0,6876.0,6876.0,265.0,3.0
2020-12-09,DE,283,1.033932548699045,1.0309108164708831,0.9743213525252366,1.127801748334146,482.36853738544806,464.335433049093,550.4472944874427,929.0,3348.0,5841.0,929.0,0.0
2020-12-09,FL,291,1.1013253504739482,1.0987239186004878,1.0221026139607796,1.178400561831227,7963.26637757674,7271.9840057251295,7514.468020248042,9411.0,47572.0,97815.0,9411.0,89.0
2020-12-09,GA,287,1.1256393001265346,1.1220110914103898,1.0268341189201362,1.196023238867116,3240.045455391257,2709.02139661518,3481.5102993766072,3744.0,22681.0,22681.0,3744.0,48.0
2020-12-09,HI,285,1.0897910489669804,1.0196389919612951,0.5439903953368246,1.4179429635721292,0.0268602813277936,0.0708248116593038,0.0,0.0,0.0,3852.0,80.0,4.0
2020-12-09,IA,285,1.055245738305857,1.0515595288635928,0.9836701499091656,1.130554724907512,1385.523980887696,1494.8751593474988,1557.4079421809013,1797.0,4750.0,4750.0,1797.0,102.0
2020-12-09,ID,280,1.00862110100438,1.0070850181402236,0.9355629497347908,1.088860401214684,1129.2101670648626,1122.7920837012357,0.0,0.0,0.0,-2649.0,2012.0,19.0
2020-12-09,IL,289,0.9954677257353044,0.9959871321071572,0.9292650417154056,1.0606793124485878,4104.4850803262425,4788.9704777835495,4725.103753427553,8256.0,92737.0,92737.0,8256.0,229.0
2020-12-09,IN,286,1.0459998007258429,1.0430745559220749,0.9764282631388448,1.1187012968412138,4347.943623586634,4285.706110335455,4395.858500679025,5754.0,14546.0,50139.0,5754.0,96.0
2020-12-09,KS,286,0.9745052282931216,0.9712684885918024,0.8955900939733971,1.0564088397434717,1657.4820729828475,1869.334245982914,4184.297078048661,5778.0,14728.0,14728.0,5778.0,85.0
2020-12-09,KY,287,1.0351064801780732,1.0334831957387445,0.9294934854432744,1.1028634585419523,2422.068833954568,2427.662841225941,4421.1780519749045,3468.0,6904.0,5942.0,3468.0,16.0
2020-12-09,LA,285,1.0728092895697052,1.0723811575906834,0.997904406138882,1.155188656520346,1972.4261534141972,1794.1857443929266,2824.2571167367933,4352.0,32522.0,32522.0,4352.0,32.0
2020-12-09,MA,281,1.0734707924007965,1.074281092028469,1.000851148112881,1.1461351460890743,3317.958634236801,2967.508831540356,3451.9619169372118,5965.0,26281.0,109009.0,5965.0,90.0
2020-12-09,MD,288,1.0667462339005194,1.0664006353217057,0.9917006719158864,1.1326696160815153,1587.6115692097933,1541.0256832543466,1625.2071422760623,2692.0,15763.0,36013.0,2692.0,46.0
2020-12-09,ME,282,1.1152266515799305,1.112074150307571,1.0171868491976097,1.1982288716353688,273.7975018323584,217.50715819018023,348.3482197572357,405.0,8646.0,8646.0,405.0,7.0
2020-12-09,MI,292,0.950634293134462,0.9503827261064108,0.8704317831003869,1.022772153067487,3305.008540482757,3984.6472567215055,4736.820711326387,5342.0,47656.0,47656.0,5342.0,81.0
2020-12-09,MN,287,0.9517346672655552,0.9487788536199082,0.8870556786279551,1.034377531417629,2498.92819266426,3132.513045140068,3763.543941183871,4516.0,16133.0,34754.0,4516.0,82.0
2020-12-09,MO,286,1.0112624353111992,1.0108039984625132,0.9370280664031974,1.0846691760612808,3136.8262821447397,3301.8503212071587,3753.8160925518105,2640.0,6033.0,14268.0,2640.0,28.0
